Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-412,KEN-NBI-412,Nairobi,Nairobi - Kibera New Hope School - Daily Nation May 2024 - Playground Marked Riparian,5/20/2024,5/20/2024,"Daily Nation (20 May 2024) documented Festus Muendo, headteacher at New Hope Initiative Kibera, staring at waterlogged neighbourhood worried about his school: 'A mark put by officials from the Nairobi City County Government demarcating the riparian zone",Water-Land,Kibera New Hope Initiative School - Riparian Mark Affects Playground - Festus Muendo Headteacher - Investment at Risk,Festus Muendo (Headteacher New Hope Initiative Kibera); Nairobi City County Government; Kibera Residents; Daily Nation,"Daily Nation (20 May 2024) published 'Kibera's forgotten residents battle floods amid looming evictions': 'Festus Muendo, the headteacher at New Hope Initiative Kibera, stares bleakly at the waterlogged neighbourhood, worried as much for the children und",Daily Nation,https://nation.africa/kenya/health/kibera-s-forgotten-residents-battle-floods-amid-looming-evictions-4625014,Print/Online News,-1.315,36.77,0,Unknown,Riparian Mark - Demolition Threat,Active - Ongoing Threat,"New Hope Initiative Kibera, Festus Muendo, school playground marked, riparian zone, Daily Nation May 2024, Nairobi Dam, Nairobi River, children nowhere to play",Yes,0.96,Daily Nation directly cited.
KEN-NBI-444,KEN-NBI-444,Nairobi,Kibera - Africanews May 2025 - SHOCO Pipeline Aerial Design - Water Cartels Vandalism Sexual Coercion Women,5/7/2025,5/7/2025,Africanews (May 2025) documented Kibera water cartel violence: pipes laid on ground vulnerable to illegal connections and cartel vandalism; women forced to fetch water at night or accept sexual demands from male vendors to skip queues; SHOCO's new aerial,Water,Kibera SHOCO Aerial Pipeline May 2025 - Water Cartels Vandalism Sexual Coercion Women - New Design Minimises Tampering,SHOCO; Kibera Residents; Ivine Juma (resident testimony); Water Cartels; Africanews,"Africanews (7 May 2025) documented: 'Water pipes in Kibera are often laid on the ground and are unsafe due to widespread illegal connections and vandalism by water cartels, combined with poor government infrastructure and weak enforcement. Additionally,",Africanews,https://www.africanews.com/2025/05/07/new-pipeline-project-transforms-kiberas-water-access/,Print/Online News,-1.315,36.77,0,Unknown,Active - Infrastructure Upgrade,Ongoing - Structural,"Kibera, SHOCO, aerial pipeline, water cartels, vandalism, sexual coercion women, Ivine Juma, illegal connections, NCWSC weak enforcement, May 2025",Yes,0.94,Africanews directly cited.
LWC-2015-006,LWC-2015-006,Nairobi,Lang'ata,1/19/2015,1/23/2015,Violent protests following the illegal encroachment and fencing off of a public school playground.,Land,Institutional Land Grabbing,Lang'ata Road Primary School vs. Private Developer (Airport View Housing),"A private developer attempted to seize the playground of Lang'ata Road Primary School to construct an upscale hotel parking lot. School children, accompanied by activists, pulled down the perimeter wall and were met with teargas by police, causing intern",Katiba Institute / Al Jazeera,https://www.aljazeera.com,Media / NGO Investigation,-1.3214,36.7911,0,0,Executive Reversion Order,Playground Restored,"Langata primary, playground, teargas, land grab, Airport View",Yes,0.99,Prompted radical reforms in the Ministry of Lands regarding the issuance of title deeds to all public schools in Kenya.
LWC-2019-029,LWC-2019-029,Nairobi,Lang'ata / Wilson,7/5/2018,3/24/2019,Forced demolition of modern multi-story residential buildings erected inside the airport flight path buffer.,Land,Aviation Safety Buffer Encroachment,Kenya Airports Authority (KAA) vs. Private Residential Developers,"Private developers using regularized but irregular titles constructed high-rise apartments inside the security perimeter of Wilson Airport. Citing immediate international civil aviation safety hazards, KAA deployed state earth-movers to level the buildin",High Court of Kenya / Daily Nation,http://kenyalaw.org,Legal Case / Media,-1.3289,36.8152,0,450,Executive Order Executed,Structures Cleared / No Compensation,"Wilson Airport, KAA encroachment, flight path buffer, demolition",Yes,0.93,Part of a synchronized safety sweep targeting illegal structural extensions near public aviation assets.
KE_LWC_135,KE_LWC_135,Nairobi,Karen (Mbagathi River Basin),6/11/2025,4/29/2026,Systematic demolition of reinforced concrete boundary walls and luxury outbuildings blocking the Mbagathi River path.,Water / Land,Riparian Encroachment & Wall Demolition,Nairobi River Commission vs. High-End Estate Owners,Wealthy property developers along the Karen-Lang'ata bypass ecosystem built massive stone barrier walls extending directly into the Mbagathi River bed to maximize private compound acreage. This artificial constriction triggered heavy upstream flooding du,Nairobi River Commission / Citizen Digital,https://citizen.digital,State Agency Enforcement Logs,-1.3542,36.7311,0,0,Regulatory Directive Executed,Encroachments Leveled / Buffer Restored,"Karen demolitions, Mbagathi River, riparian ecosystem protection, Sakaja",Yes,0.97,Proved that the 2026 ecological restoration mandate explicitly targets high-income suburban communities alongside informal settlements.
KE_LWC_139,KE_LWC_139,Nairobi,Industrial Area (Lunga Lunga Road),11/15/2024,5/30/2026,"Multi-million shilling factory walls demolished for blocking a primary storm water discharge basin, causing localized floods.",Land / Water,Public Drainage Basin Industrial Grab,Nairobi City County vs. Logistics & Warehousing Consortium,"A manufacturing company backfilled and built a massive storage depot over a gazetted public drainage channel near the Ngong River. During heavy rains, the blocked channel forced millions of liters of floodwater backward into adjacent informal settlements",Daily Nation / Nairobi County Press,https://nation.africa,Municipal Enforcement Record,-1.3142,36.8745,0,0,Enforcement Completed,Warehouse Walls Leveled / Channel Reopened,"Lunga Lunga drainage, industrial area demolition, Ngong River basin flood",Yes,0.94,Demonstrates strict state pushback against manufacturing entities that alter urban topographical safety maps.
KEN-NBI-467,KEN-NBI-467,Nairobi,Kibera - Post-Election Violence December 2007-January 2008 - Luo Attack Kikuyu Property - Land Grievances - Ngong River,12/30/2007,2/28/2008,Taylor & Francis (2019) documented: Kibera was a hotspot of the 2007-2008 post-election violence; armed groups of local Luo attacked and looted Kikuyu houses and businesses; violence was rooted in longer history of perceived land injustice. HRW documente,Water-Land,Kibera Post-Election Violence December 2007-January 2008 - Luo Armed Groups Attack Kikuyu - Land Grievances Mobilise - Ngong River Flooding Context,Kibera Residents; Luo Youths (armed groups); Kikuyu Property Owners; HRW; OCHA; Tandfonline Researchers; Kenya Red Cross,"Taylor & Francis (2019) documented: 'In Kenya, electoral violence has entailed a transportation of previously rural dimensions of conflict along identity lines into urban areas. Appeals to land grievances -” which tend to be used to mobilise support am",Taylor & Francis; HRW; The Elephant; Diva-portal,https://www.tandfonline.com/doi/full/10.1080/14678802.2019.1640493,Academic; NGO; Print/Online News,-1.315,36.77,0,Unknown,Historical - PEV Displacement,Resolved (Historical),"Kibera, post-election violence, December 2007, Luo Kikuyu, land grievances, Ngong River, armed groups, looting, HRW, Taylor Francis 2019, water-land nexus",Yes,0.93,"Taylor & Francis, HRW, The Elephant directly cited."
KE_LWC_180,KE_LWC_180,Nairobi,Lang'ata (Mbagathi River Fringe),11/5/2014,1/22/2015,"Teargas deployment against protesting primary school children, community-led perimeter fence demolitions, and public riots.",Land / Water,Public Educational Utility Encroachment,Lang'ata Road Primary School Community vs. Private Hotel Developers & Municipal Proxies,"Private developers, using a questionable title overlay, annexed the playing fields and green spaces of a long-standing public primary school to expand high-end hospitality parking bays near the Mbagathi basin. When school children and civil society membe",National Assembly Lands Committee / Citizen TV Archive,https://citizen.digital,Media Investigative Report & State Inquest,-1.3245,36.791,0,0,Executive Directive Executed,Private Walls Uprooted / Public Title Secured,"Lang'ata primary land grab, school playground wall, teargas protest, public utility rescue",Yes,0.96,A historically vital anchor record that transformed national legislation regarding the protection and absolute titling of public educational assets across Kenya.
KE_LWC_185,KE_LWC_185,Nairobi,Karen / Lang'ata (Mbagathi Basin),4/18/1997,11/14/2002,"Physical blockade of survey routes, destruction of temporary boundary markers, and international environmental advocacy campaigns.",Land,Public Forest Reserve De-gazettement Sub-division,Green Belt Movement & Civil Society vs. High-Level Executive Beneficiaries & Survey Teams,"During the peak of public land allocations in the late 1990s, municipal and state officials quietly de-gazetted critical peripheral blocks of the Ngong Forest ecosystem near the Mbagathi River. The prime land was sub-divided into luxury residential estat",Daily Nation Historical Archives / UNEP Reports,https://nation.africa,Environmental Watchdog Case Files,-1.339,36.753,0,0,Administrative Title Freeze,Allocation Suspended / Forest Boundary Maintained,"Ngong forest grab, Wangari Maathai, Mbagathi environmental defense, public land recovery",Yes,0.96,A vital baseline historical record highlighting early civil society resistance against the state-sponsored conversion of urban forest reserves into private estates.
KE_LWC_189,KE_LWC_189,Nairobi,Industrial Area (Lunga Lunga Road),2/14/1999,11/18/2004,"Demolition of unauthorized masonry boundary walls, labor strikes, and stone-throwing street altercations.",Land,Public Road Reserve Industrial Encroachment,Local Manufacturing Workers Union vs. Private Industrial Speculators & City Council,"During the late 1990s structural expansion, a private manufacturing firm colluded with rogue municipal planners to acquire a 2-acre road reserve and bypass corridor along Lunga Lunga Road. The firm built a heavy perimeter wall that completely blocked loc",Nairobi City Council Planning Register / Daily Nation Historical,https://nation.africa,Municipal Encroachment Archive,-1.314,36.8645,0,0,Judicially Concluded,Public Bypass Restored / Private Wall Demolished,"Lunga Lunga road grab, industrial road reserve, manufacturing encroachment, public easement rescue",Yes,0.95,Provides a clear baseline example of early industrial area infrastructure protection where community labor actions successfully prevented private land-grabbing.
KE_LWC_209,KE_LWC_209,Nairobi,South C (Muhoho Avenue / Akila Sector),11/14/2002,9/12/2005,"Destruction of developer-built perimeter walls, mass neighborhood protests, and high court injunctions.",Land / Water,Urban Storm-Drainage Reserve Encroachment,South C Residents Association vs. Private Commercial Developers & Nairobi City Council,"A private developer, acting on a deed issued through irregular municipal channels, attempted to wall off a 1.5-acre riparian and storm-drainage reserve along a natural runoff channel in South C. Residents correctly identified that building on this ""sink""",High Court of Kenya / The Standard,https://kenyalaw.org,Judicial Injunction Dossier,-1.321,36.8335,0,0,Judicially Determined,Private Title Revoked / Drainage Reserve Gazetted,"South C flood land, drainage reserve grab, Muhoho avenue land row, riparian encroachment",Yes,0.96,"A landmark case for urban middle-class community mobilization against ""wetland"" grabbing that protected neighborhood flood-safety infrastructure."
KE_LWC_229,KE_LWC_229,Nairobi,Karen (Mbagathi River Corridor / Hardy Sector),5/14/2013,10/22/2017,"High-court environmental injunctions, physical tearing down of stone perimeter walls, and multi-agency land boundary audits.",Land / Water,Riparian Reserve Enclosure & Wetland Privatization,Friends of Nairobi National Park (FONNAP) & Community vs. Private Residential Developers,"A consortium of private developers used altered survey maps to title a 3.5-acre swampy riparian section directly bordering the Mbagathi River, a critical wildlife water corridor and natural wetland filter. The developers cleared indigenous riverine veget",National Environment Management Authority (NEMA) Enforcement Log / Daily Nation,https://nation.africa,Environmental Regulatory Archive,-1.365,36.758,0,0,Statutorily Enforced,Private Title Altered / Riparian Buffer Restored and Revegetated,"Mbagathi river grab, Karen riparian dispute, wetland clearing, wildlife corridor encroachment",Yes,0.96,Illustrates high-value peri-urban ecosystem conflicts where private luxury housing development clashes with critical urban riverine conservation frameworks.
KE_LWC_261,KE_LWC_261,Nairobi,Kibera (Gatwekera / Ngong River Tributary),11/4/2019,2/17/2024,"Violent resistance to demolition teams, police tear-gas deployment, and multi-agency clearing operations.",Land / Water,Riparian Tenement Construction & Sewer Line Enclosure,Nairobi City County Enforcement vs. Informal Slum Landlords,"Informal real estate syndicates built double-story mud and iron-sheet tenements directly over a main sewer trunk line and into the active riparian bed of a Ngong River tributary in Kibera. The heavy structures fractured the old sewer line, causing raw se",Nairobi County Planning and Housing Records,https://www.nairobi.go.ke,Local Administrative Records,-1.314,36.784,1,320,Statutorily Enforced,Encroaching Tenements Cleared / Trunk Sewer Repaired,"Kibera sewer wayleave, Ngong river encroachment, informal landlord conflict, urban infrastructure raid",Yes,0.94,Demonstrates the high-risk friction between municipal infrastructure maintenance and entrenched informal tenement syndicates in dense urban settlements.
KE_LWC_281,KE_LWC_281,Nairobi,Nairobi West (Lang'ata / Mbagathi River Wetland),1/18/2020,2/14/2025,"High Court dynamic injunctions, structural collapse of perimeter dikes, and targeted municipal demolition operations.",Land / Water,High-End Apartment Wetland Reclamation & Structural Flood Displacement,South C and Lang'ata Residents Associations vs. Private Real Estate Tycoons,Real estate speculators dumped thousands of tons of construction debris to drain and infill a critical 5-acre flood-absorption sponge wetland along the Mbagathi River to construct multi-story luxury apartment blocks. The permanent blockage of the wetland,Kenya Environment and Land Court Judicial Bulletins,https://kenyalaw.org,Judicial Judgment Registry,-1.334,36.812,2,850,Judicially Determined,Luxury Structures Demolished / Mbagathi Wetland Sponge Restored,"Mbagathi wetland grab, South C flooding row, apartment demolition order, riparian reclamation",Yes,0.95,Illustrates an intensive urban legal battle where reckless environmental alteration of a critical wetland area triggered massive public safety crises downstream.
KEN-NBI-482,KEN-NBI-482,Nairobi,Kibera - Missing Link 12 - July 2018 - 30000 Displaced - Sh2 Billion - KNCHR Breach of Trust - High Court Sh220 Million Compensation,7/23/2018,12/31/2018,"BBC (July 23 2018): homes of about 30,000 people demolished in Kibera for Missing Link 12 -” a Sh2 billion Japanese-funded four-lane highway. Residents given just two weeks notice. Bulldozers moved in at dawn. KNCHR: 'violation of law and human rights,",Water-Land,Kibera Missing Link 12 Road - July 23 2018 - 30000 Displaced - KNCHR Breach of Trust - Amnesty 10000 - High Court Sh220 Million Compensation Ordered,KURA (Kenya Urban Roads Authority); 30000 Kibera Residents; KNCHR; Amnesty International Kenya; NLC; High Court; BBC; Al Jazeera; Petition 974/2016,"BBC (23 July 2018) documented: 'The homes of about 30,000 people have been demolished in a Kenyan slum to make way for a new $20m dual carriageway in Nairobi. The residents, living in part of the city's largest slum, Kibera, were given just two weeks not",BBC; Al Jazeera; The Elephant; Amnesty International,https://feeds.bbci.co.ke/news/world-africa-44931808,International News; NGO,-1.315,36.77,0,30000+,Sh220 Million Compensation Ordered,Active - Compensation Pending,"Missing Link 12, Kibera, July 23 2018, 30000 displaced, Sh2 billion, KNCHR breach of trust, Amnesty 10000, High Court Sh220 million, Petition 974/2016 violated, KURA",Yes,0.98,"BBC, Al Jazeera, The Elephant, Amnesty directly cited."
KEN-NBI-484,KEN-NBI-484,Nairobi,Kibera - Post-Election Violence 2007-2008 - Luo Structure Owners Displace Kikuyu Landlords - Power Realignment,12/27/2007,3/31/2008,"Mambo! (IRD, 2016) documented: in Kibera, post-election violence 2007-2008 triggered a reorganisation of the power structure. Many Kikuyu landlords were chased away by Luo tenants who took over structures and became de facto owners -” particularly in G",Water-Land,Kibera PEV 2007-2008 - Kikuyu Landlords Displaced by Luo Tenants - Power Structure Realignment - Gatwekera Kisumu Ndogo Kianda,Kikuyu Landlords (displaced); Luo Tenant-Turned-Owners; Raila Odinga; Mambo! IRD Researchers; Mambo! Hypotheses,"Mambo! (2016) documented: 'In Kibera, the post-election violence triggered a re-organization of the power structure; many Kikuyu landlords were chased away by Luo tenants who took over the structures and became de facto owners. Henceforth, the power bala",Mambo! (IRD),https://mambo.hypotheses.org/941,Academic,-1.315,36.77,0,Unknown,Historical - Power Realignment,Resolved (Historical),"Kibera PEV 2007, Kikuyu landlords displaced, Luo tenants structure owners, Gatwekera Kisumu Ndogo Kianda, power realignment, Raila Odinga, political alliances tenants exploited",Yes,0.91,Mambo! (IRD) directly cited.
KE_LWC_305,KE_LWC_305,Nairobi,Lang'ata (Mbagathi River Loop / Southlands Wetland),5/18/2022,11/4/2025,"Blockades of construction yards, dynamic public interest lawsuits, and absolute High Court project halts.",Land,State-Backed Housing Encroachment & Riparian Public Land Clearance,Southlands Lang'ata Welfare Association vs. Affordable Housing Consortiums,"Commercial real estate contractors acting under state-backed programs cleared a 6-acre low-lying loop of the Mbagathi River wetland system to establish high-density affordable housing blocks. The sudden earthworks restricted seasonal flood spillways, cre",Kenya High Court and Judicial Judgments,https://kenyalaw.org,Judicial Judgment Registry,-1.341,36.792,0,0,Judicially Determined,High-Density Project Halts / Riparian Encroachment Titles Subject to Nullification,"Southlands housing row, Mbagathi river wetland grab, affordable housing halt, public participation",Yes,0.96,Highlights the expanding role of public interest litigation in protecting critical urban river buffers from aggressive municipal or state-backed construction.
KEN-NBI-493,KEN-NBI-493,Nairobi,Kibera -“ Soweto Zones C D -“ April 10 2026 -“ 10000 Residents 13-Day Eviction Notice -“ Affordable Housing Urban Renewal,4/10/2026,4/24/2026,"On April 10 2026, the Ministry of Lands issued a 13-day eviction notice to over 10,000 residents of Kibera's Soweto Zones C and D -” directing them to vacate by April 23 2026 ahead of site clearing starting April 24. Part of the 25,000-unit affordable",Water-Land,Kibera Soweto Zones C D -“ April 10 2026 -“ 10000 Residents Given 13-Day Eviction Notice -“ Site Clearing April 24 -“ Businesses Shut -“ Elderly Cannot Survive,Ministry of Lands Public Works Housing and Urban Development; 10000 Kibera Soweto Zones C D Residents; Deputy County Commissioner Lang'ata Sub-County; Kenyans.co.ke; KDRTV; Kenya Times,"Kenyans.co.ke (10 April 2026) documented: 'The government has given 10,000 tenants of Kibera's Soweto Zones C and D 13 days to evacuate or face forceful eviction. This is to inform all residents of Kibera Soweto Zones C and D that site clearing will star",Kenyans.co.ke; KDRTV; Kenya Times,https://www.kenyans.co.ke/news/122512-kibra-residents-protest-13-day-eviction-notice-demand-more-time-and-compensation,Print/Online News,-1.315,36.77,0,10000+,Site Clearing Ordered,Active -“ Enforcement Phase,"Kibera Soweto Zones C D, 10000 residents, 13-day eviction notice, April 10 2026, site clearing April 24, 25000 units affordable housing, businesses shut, elderly cannot survive, DCC Langata",Yes,0.98,"Kenyans.co.ke, KDRTV, Kenya Times directly cited."
KEN-TRK-012,KEN-TRK-012,Turkana,Loima - Napak Area,3/1/2018,3/31/2018,"A Pokot armed group raided Turkana herders at a watering point near Napak in Loima, killing herders and stealing cattle. The attack followed a dispute over access to the seasonal waterhole.",Water-Land,Cattle Raid - Water Point Conflict,Pokot Armed Group; Turkana Herders; Napak Village Residents; Kenya Police,"In March 2018, a documented incident in Napak area of Loima Sub-County involved an armed Pokot group attacking Turkana herders at a seasonal watering point. The attack resulted in multiple casualties among Turkana herders and the theft of a significant n",SCCRR Conflict Incidence Reports; Nation Media,https://shalomconflictcenter.org,NGO Report,2.55,35.45,8,50+,Criminal Investigation - Police,Unresolved,"Napak, Loima, cattle raid, water point, Pokot, Turkana, waterhole conflict, 2018",Yes,0.78,SCCRR conflict incidence records referenced.
KEN-TRK-013,KEN-TRK-013,Turkana,Kalobeyei - Kakuma Area,12/14/2018,12/31/2024,"Formal launch of Kalobeyei Settlement in December 2018 brought 183,000+ refugees into an area where Turkana host communities already faced severe water scarcity, triggering tension over shared water resources.",Water-Land,Host Community - Refugee Water Conflict,Turkana Host Community; South Sudanese Refugees; Somali Refugees; UNHCR; Kalobeyei Settlement Authority,"The Kalobeyei Integrated Settlement was officially launched on 14 December 2018, with Turkana Governor Josphat Nanok as the key speaker. The settlement was designed to host refugees separately from but integrated with Turkana host community livelihoods.",UNHCR Kenya,https://www.unhcr.org/ke/kalobeyei-settlement,International Organization,3.7167,34.8333,3,Unknown,Active - Managed by UNHCR,Ongoing,"Kalobeyei, refugee, host community, water conflict, Turkana, boreholes, KISEDP, UNHCR",Yes,0.85,UNHCR directly cited. Well-documented.
KEN-TRK-035,KEN-TRK-035,Turkana,Lokichar - Ngamia 1 Oil Block,6/1/2012,12/31/2020,Tullow Oil's drilling at Ngamia 1 oil block in Lokichar Basin from June 2012 required water for drilling operations. Community conflicts arose over use of local water sources and perceived exclusion from economic benefits.,Water-Land,Oil Exploration Water Use - Community Conflict,Tullow Oil; Lokichar Community; Turkana County Government; WRMA,"Tullow Oil's landmark commercial oil discovery at Ngamia 1 well in Lokichar Basin on June 26, 2012, marked the beginning of commercial oil activity in Turkana County. Drilling operations require significant water volumes. Lokichar community members repor",Frontiers Environmental Science; Business Daily Africa; Nation Media,https://www.frontiersin.org/journals/environmental-science/articles/10.3389/fenvs.2022.863903/full,Academic; Print/Online News,2.4,35.62,2,Unknown,Active - CDA Negotiations,Partially Negotiated,"Ngamia 1, Tullow Oil, Lokichar, oil exploration, water, groundwater, community benefit, CDA, Turkana",Yes,0.85,Frontiers study cited. Business media corroborates.
KEN-TRK-041,KEN-TRK-041,Turkana,Turkana South - Kerio River Flood Plain 2019,10/1/2019,11/30/2019,"Flash flooding of the Kerio River in October 2019 displaced thousands of Turkana pastoralists camped on the floodplain, destroying homes and livestock camps and triggering competition for remaining dry land.",Water-Land,Flash Flood - Pastoralist Displacement,Kerio River Floodplain Pastoralists; Turkana County NDMA; Kenya Red Cross,"In October 2019, heavy rainfall upstream caused the Kerio River to flood severely in Turkana South Sub-County. Thousands of Turkana pastoralists who had settled on the Kerio River floodplain during the preceding dry season -” relying on floodplain wate",Kenya Red Cross; NDMA; Turkana County,https://ndma.go.ke,Emergency Response; Government,2.2,35.8,5,5000+,Emergency Response,Resolved - Short Term,"Kerio River, flash flood, 2019, Turkana South, pastoralist displacement, floodplain, Kenya Red Cross, NDMA",Yes,0.82,NDMA documented event.
KEN-TRK-060,KEN-TRK-060,Turkana,Turkana - Kenya Land Alliance Statement,7/18/2023,12/31/2024,"Kenya Land Alliance issued a statement in August 2023 urging both Tullow Oil and Turkana County Government to put community interests first, specifically flagging displacement from grazing lands and blocking of migratory routes as unresolved issues from",Water-Land,Kenya Land Alliance - Pastoralist Displacement from Grazing Routes,Kenya Land Alliance; Tullow Oil; Governor Jeremiah Lomorukai; Turkana County Executive,"The Star (August 2023) reported that the Kenya Land Alliance issued a formal statement regarding Tullow Oil's activities in Turkana, following a July 18, 2023 meeting in Lodwar between Tullow Group CEO Rahul Dhir and Turkana County Executive, led by Gove",The Star Kenya,https://www.the-star.co.ke/business/2023-08-01-tullow-oil-turkana-county-urged-to-put-community-interest-first,Print/Online News; NGO,2.35,35.65,0,Unknown,NGO Advocacy - No Formal Resolution,Ongoing,"Kenya Land Alliance, Tullow, Lomorukai, grazing routes, migratory routes, displacement, Turkana, 2023",Yes,0.94,"The Star directly cited. Named organisation, CEO and date confirmed."
KEN-TRK-062,KEN-TRK-062,Turkana,Turkana County - Gulf Energy Acquisition,9/1/2025,5/13/2026,Gulf Energy's USD 120 million acquisition of Tullow Oil's Turkana assets in September 2025 and the subsequent Gazette Notice No. 14647 of 2025 (October 2025) for new compulsory land acquisition on registered community lands re-ignited land and water conf,Water-Land,Gulf Energy Acquisition - New Compulsory Land Conflict,Gulf Energy Ltd; Turkana Indigenous Peoples; NLC; Ministry of Petroleum; IPRI; Kapese / Nakukulas / Lokichar Communities,"Mongabay (March 2026) reported that Nairobi-based Gulf Energy Ltd acquired Tullow's entire Turkana stake in a USD 120 million transaction finalised in September 2025, with the Kenyan government retaining a 25% stake. The IPRI (February 2026) documented t",Mongabay; IPRI,https://news.mongabay.com/2026/03/can-kenya-finally-deliver-on-turkanas-oil-promise/,Print/Online News; NGO,2.35,35.65,0,Unknown,Gazette Notice - Active Compulsory Acquisition,Ongoing - New Conflict Cycle,"Gulf Energy, Tullow, USD 120 million, Gazette Notice 14647, October 2025, Turkana, compulsory acquisition, IPRI",Yes,0.97,"Mongabay and IPRI directly cited. Named parties, dates and amounts confirmed."
KEN-TRK-065,KEN-TRK-065,Turkana,Turkana County - ACLED Q1 2024 - Civilian Targeting,1/13/2024,2/16/2024,"ACLED recorded that from 13 January to 16 February 2024, Turkana County had the highest number of reported fatalities due to civilian targeting by unidentified gunmen during raiding, within a broader pattern of 80 political violence events and 52 reporte",Water-Land,Turkana Civilian Targeting by Unidentified Gunmen Q1 2024,Turkana Civilians; Unidentified Gunmen; National Police Service; KDF,"ACLED (February 2024) reported that from 13 January to 16 February 2024, 80 political violence events and 52 reported fatalities were recorded in Kenya. Most events took place in Samburu County, which witnessed increased violence involving bandits lootin",ACLED,https://acleddata.com/2024/02/23/kenya-situation-update-february-2024/,Conflict Data,2.9,35.65,52+,Unknown,Active - Security Operation,Ongoing,"Turkana, ACLED, Q1 2024, civilian targeting, unidentified gunmen, raiding, fatalities, Samburu, January 2024",Yes,0.97,ACLED directly cited. Statistics and county-level data confirmed.
KEN-TRK-067,KEN-TRK-067,Turkana,Turkana County - Kainuk - Militia Ambush March 2023,2/25/2023,3/4/2023,"On or around 25 February 2023, two militiamen were arrested in the Kainuk area of Turkana County after they attempted to ambush security officers. This occurred during Operation Maliza Uhalifu, which had launched 13 February 2023.",Water-Land,Kainuk Militia Ambush - Attempted Attack on Security Officers,Turkana Militiamen (2 arrested); National Police Service; KDF Operation Maliza Uhalifu; Kainuk Area Commander,"ACLED's March 2023 situation report documented that in Turkana County, two militiamen were arrested after they attempted to ambush security officers in the Kainuk area, as of 25 February 2023. The Kainuk area on the Pokot-Turkana border (previously docum",ACLED,https://acleddata.com/update/kenya-situation-update-march-2023-government-operation-against-pastoralist-militias-north,Conflict Data,2.5,35.6,2,Unknown,Security Operation Active,Ongoing - Arrests Made,"Kainuk, Turkana, militia ambush, security officers, arrested, Operation Maliza Uhalifu, February 2023, ACLED",Yes,0.97,ACLED directly cited. Event date and location confirmed.
KEN-TRK-068,KEN-TRK-068,Turkana,Turkana County - Kalemngorok - KDF Airstrike,3/4/2023,3/4/2023,"On 4 March 2023, the Kenya Defence Forces conducted an airstrike on a livestock market at Kalemngorok in Turkana County as part of Operation Maliza Uhalifu, targeting what the military described as a militia hideout or supply network.",Water-Land,KDF Airstrike - Kalemngorok Livestock Market - March 2023,KDF; Pastoralist Militia; Kalemngorok Residents; Livestock Traders,"ACLED's March 2023 Kenya situation report documented that on 4 March 2023, the military targeted a livestock market in Kalemngorok, Turkana County, in an airstrike as part of Operation Maliza Uhalifu. Kalemngorok had earlier been documented in ACLED's Au",ACLED,https://acleddata.com/update/kenya-situation-update-march-2023-government-operation-against-pastoralist-militias-north,Conflict Data,2.8,35.6,Unknown,Unknown,Active Military Operation,Active - Ongoing Investigation,"Kalemngorok, airstrike, KDF, livestock market, March 2023, Operation Maliza Uhalifu, Turkana, ACLED",Yes,0.95,"ACLED directly cited. Date, location and event type confirmed."
KEN-TRK-089,KEN-TRK-089,Turkana,Turkana County - CMLC Training - April 2024,4/11/2024,4/13/2024,"In April 2024, the Turkana County Government in partnership with FAO conducted a three-day training for members of the Turkana South and East Community Land Management Committees on the use of the Alternative Justice System as a tool for resolving land-r",Water-Land,Community Land Management Committee Alternative Justice Training,Turkana South and East CMLC Members; Turkana County Government; Food and Agriculture Organization (FAO),Turkana County Government press release (April 2024) documented a three-day training (11-13 April 2024) organised by the County Government in partnership with FAO for members of the Turkana South and East Community Land Management Committees (CMLCs). The,Turkana County Government,https://turkana.go.ke/author/esther/page/3,Government,2.35,35.65,0,0,Capacity Building Complete,Active - Community Governance,"CMLC, Alternative Justice System, Turkana South, Turkana East, FAO, community land management, training, April 2024",Yes,0.93,Turkana County Government press release directly cited.
KEN-TRK-090,KEN-TRK-090,Turkana,Turkana County - Peace Actors Forum April 2024,4/9/2024,4/9/2024,"On 9 April 2024, the Turkana County Peace Actors Forum resolved to involve all leaders in arresting escalating conflict within Turkana. The meeting was supported by the Danish Refugee Council (DRC) and chaired by County Commissioner Julius Kavita.",Water-Land,Turkana Peace Actors Forum - Escalating Conflict Response,Turkana County Peace Actors Forum; County Commissioner Julius Kavita; Danish Refugee Council (DRC); Local Leaders; Religious Leaders,Turkana County Government press release (April 2024) documented that the Turkana County Peace Actors Forum met on 9 April 2024. The meeting was supported by the Danish Refugee Council (DRC) and chaired by County Commissioner Julius Kavita. The forum reso,Turkana County Government,https://turkana.go.ke/author/esther/page/3,Government,3.119,35.597,0,0,Active - Peace Process,Ongoing,"Turkana, Peace Actors Forum, DRC, County Commissioner Kavita, April 2024, escalating conflict, dialogue",Yes,0.93,Turkana County Government directly cited.
